,Dc_Dist,Psa,Dispatch_Date_Time,Dispatch_Date,Dispatch_Time,Hour,Dc_Key,Location_Block,UCR_General,Text_General_Code,Police_Districts,Month,Lon,Lat,Year_Nr,Month_Nr,Day_Nr,Close to Campus,Closest College
2223293,22,4,2016-10-30 23:10:00,2016-10-30,23:10:00,23,201622088907,1400 BLOCK N 30TH ST,400.0,Aggravated Assault Firearm,16,2016-10,-75.184232,39.9785,2016,10,30,No,
2223554,15,2,2016-10-30 23:45:00,2016-10-30,23:45:00,23,201615106015,TORRESDALE AV / VAN KIRK ST,300.0,Robbery Firearm,11,2016-10,-75.061858,40.016331,2016,10,30,No,
2228187,25,1,2016-10-31 01:22:00,2016-10-31,01:22:00,1,201625092211,4400 BLOCK N 06TH ST,400.0,Aggravated Assault Firearm,18,2016-10,-75.137036,40.01878,2016,10,31,No,
2225590,22,1,2016-10-31 02:29:00,2016-10-31,02:29:00,2,201622088946,2600 BLOCK N JESSUP ST,400.0,Aggravated Assault Firearm,16,2016-10,-75.150069,39.992618,2016,10,31,No,
2222832,5,1,2016-10-31 05:28:00,2016-10-31,05:28:00,5,201605019702,100 BLOCK VASSAR ST,300.0,Robbery Firearm,4,2016-10,-75.211534,40.01857,2016,10,31,No,
2228633,22,2,2016-10-31 10:19:00,2016-10-31,10:19:00,10,201622088979,2400 BLOCK W GLENWOOD AVE,300.0,Robbery Firearm,16,2016-10,-75.173088,39.988895,2016,10,31,No,
2234059,14,3,2016-10-31 10:24:00,2016-10-31,10:24:00,10,201614088013,100 BLOCK W CHELTEN AVE,400.0,Aggravated Assault Firearm,10,2016-10,-75.178647,40.031948,2016,10,31,No,
2234990,35,1,2016-10-31 10:32:00,2016-10-31,10:32:00,10,201635093457,5900 BLOCK MASCHER ST,400.0,Aggravated Assault Firearm,20,2016-10,-75.122754,40.040191,2016,10,31,No,
2234005,25,4,2016-10-31 10:57:00,2016-10-31,10:57:00,10,201625092254,3500 BLOCK GERMANTOWN AVE,300.0,Robbery Firearm,18,2016-10,-75.150203,40.007417,2016,10,31,Yes,Temple University Medical
2234753,22,1,2016-10-31 11:13:00,2016-10-31,11:13:00,11,201622088987,2300 BLOCK N BROAD ST,300.0,Robbery Firearm,16,2016-10,-75.155728,39.989041,2016,10,31,No,
2228634,22,2,2016-10-31 11:53:00,2016-10-31,11:53:00,11,201622088993,2200 BLOCK W DIAMOND ST,300.0,Robbery Firearm,16,2016-10,-75.169867,39.986402,2016,10,31,No,
2234313,26,1,2016-10-31 13:58:00,2016-10-31,13:58:00,13,201626055159,2300 BLOCK N 04TH ST,1500.0,Weapon Violations,19,2016-10,-75.139467,39.986501,2016,10,31,No,
2234602,26,1,2016-10-31 14:01:00,2016-10-31,14:01:00,14,201626055157,500 BLOCK W LEHIGH AVE,300.0,Robbery Firearm,19,2016-10,-75.141543,39.992226,2016,10,31,No,
2233991,1,1,2016-10-31 14:54:00,2016-10-31,14:54:00,14,201601046945,1800 BLOCK S 19TH ST,400.0,Aggravated Assault Firearm,1,2016-10,-75.177109,39.928213,2016,10,31,No,
2234689,35,1,2016-10-31 16:25:00,2016-10-31,16:25:00,16,201635093542,6800 BLOCK N BROAD ST,300.0,Robbery Firearm,20,2016-10,-75.140922,40.056731,2016,10,31,No,
2233958,2,3,2016-10-31 17:44:00,2016-10-31,17:44:00,17,201602063984,1800 BLOCK COTTMAN AVE,1500.0,Weapon Violations,2,2016-10,-75.069462,40.053093,2016,10,31,No,
2235024,19,2,2016-10-31 18:19:00,2016-10-31,18:19:00,18,201619099170,4900 BLOCK W THOMPSON ST,400.0,Aggravated Assault Firearm,15,2016-10,-75.219885,39.97359,2016,10,31,No,
2234904,39,2,2016-10-31 18:50:00,2016-10-31,18:50:00,18,201639089876,1600 BLOCK ROWAN ST,400.0,Aggravated Assault Firearm,21,2016-10,-75.153445,40.0199,2016,10,31,No,
2228789,15,1,2016-10-31 21:17:00,2016-10-31,21:17:00,21,201615106324,4700 BLOCK FRANKFORD AVE,300.0,Robbery Firearm,11,2016-10,-75.083676,40.016863,2016,10,31,No,
2228793,18,3,2016-10-31 21:32:00,2016-10-31,21:32:00,21,201618080675,4700 BLOCK SANSOM ST,300.0,Robbery Firearm,14,2016-10,-75.216544,39.956674,2016,10,31,No,
2235035,24,2,2016-10-31 22:28:00,2016-10-31,22:28:00,22,201624105312,1900 BLOCK E MONMOUTH ST,400.0,Aggravated Assault Firearm,17,2016-10,-75.118309,39.991423,2016,10,31,No,
2235034,24,2,2016-10-31 22:28:00,2016-10-31,22:28:00,22,201624105311,1900 BLOCK E MONMOUTH ST,400.0,Aggravated Assault Firearm,17,2016-10,-75.118309,39.991423,2016,10,31,No,
2235016,25,2,2016-10-31 22:37:00,2016-10-31,22:37:00,22,201625092461,5000 BLOCK BOUDINOT ST,400.0,Aggravated Assault Firearm,18,2016-10,-75.116526,40.025878,2016,10,31,No,
2234494,39,2,2016-10-31 22:44:00,2016-10-31,22:44:00,22,201639089946,4200 BLOCK N 16TH ST,1500.0,Weapon Violations,21,2016-10,-75.151597,40.016984,2016,10,31,No,
2235017,25,2,2016-10-31 23:58:00,2016-10-31,23:58:00,23,201625092468,4200 BLOCK MACALESTER ST,400.0,Aggravated Assault Firearm,18,2016-10,-75.121783,40.013748,2016,10,31,No,
2233999,19,2,2016-11-01 00:49:00,2016-11-01,00:49:00,0,201619099289,5500 BLOCK W GIRARD AVE,300.0,Robbery Firearm,15,2016-11,-75.230688,39.970859,2016,11,1,No,
2233998,22,1,2016-11-01 00:54:00,2016-11-01,00:54:00,0,201622089232,2300 BLOCK N PARK AVE,300.0,Robbery Firearm,16,2016-11,-75.154384,39.988284,2016,11,1,No,
2228763,35,2,2016-11-01 03:26:00,2016-11-01,03:26:00,3,201635093733,RISING SUN AV / E FISHER AV,300.0,Robbery Firearm,20,2016-11,-75.118447,40.030227,2016,11,1,No,
2228648,24,1,2016-11-01 04:00:00,2016-11-01,04:00:00,4,201624105358,1800 BLOCK BUCKIUS ST,300.0,Robbery Firearm,17,2016-11,-75.097981,40.004896,2016,11,1,No,
2234695,9,2,2016-11-01 05:14:00,2016-11-01,05:14:00,5,201609044624,0 BLOCK S 18TH ST,300.0,Robbery Firearm,8,2016-11,-75.170281,39.952238,2016,11,1,No,
2102863,18,3,2016-11-01 08:29:00,2016-11-01,08:29:00,8,201618080726,4700 BLOCK CHESTNUT ST,300.0,Robbery Firearm,14,2016-11,-75.216957,39.957505,2016,11,1,Yes,Community College of Philadelphia
2101364,2,2,2016-11-01 08:45:00,2016-11-01,08:45:00,8,201602064132,900 BLOCK GLENVIEW ST,300.0,Robbery Firearm,2,2016-11,-75.082795,40.05088,2016,11,1,No,
2121297,14,4,2016-11-01 10:21:00,2016-11-01,10:21:00,10,201614088296,8000 BLOCK THOURON AVE,1500.0,Weapon Violations,10,2016-11,-75.17015,40.072193,2016,11,1,No,
2121489,18,1,2016-11-01 11:25:00,2016-11-01,11:25:00,11,201618080746,6200 BLOCK SANSOM ST,400.0,Aggravated Assault Firearm,14,2016-11,-75.246648,39.96032,2016,11,1,No,
2095843,7,3,2016-11-01 11:31:00,2016-11-01,11:31:00,11,201607030549,14000 BLOCK BUSTLETON AV,400.0,Aggravated Assault Firearm,6,2016-11,-75.013765,40.128978,2016,11,1,No,
2100374,19,2,2016-11-01 11:43:00,2016-11-01,11:43:00,11,201619099366,600 BLOCK N 54TH ST,400.0,Aggravated Assault Firearm,15,2016-11,-75.228526,39.969688,2016,11,1,No,
2123324,25,4,2016-11-01 13:36:00,2016-11-01,13:36:00,13,201625092575,N 11TH ST / W CAMBRIA ST,400.0,Aggravated Assault Firearm,18,2016-11,-75.148568,39.996341,2016,11,1,No,
2120819,24,2,2016-11-01 16:10:00,2016-11-01,16:10:00,16,201624105503,3100 BLOCK FRANKFORD AVE,300.0,Robbery Firearm,17,2016-11,-75.110877,39.992722,2016,11,1,No,
2123423,25,3,2016-11-01 16:28:00,2016-11-01,16:28:00,16,201625092604,3000 BLOCK N LAWRENCE ST,1500.0,Weapon Violations,18,2016-11,-75.138046,39.997325,2016,11,1,No,
2121515,22,3,2016-11-01 19:25:00,2016-11-01,19:25:00,19,201622089430,1500 BLOCK N 18TH ST,1500.0,Weapon Violations,16,2016-11,-75.164674,39.977941,2016,11,1,No,
2100503,24,2,2016-11-01 20:42:00,2016-11-01,20:42:00,20,201624105612,2100 BLOCK E CAMBRIA ST,400.0,Aggravated Assault Firearm,17,2016-11,-75.116603,39.988419,2016,11,1,No,
2120818,16,1,2016-11-01 20:47:00,2016-11-01,20:47:00,20,201616046078,4300 BLOCK MARKET ST,300.0,Robbery Firearm,12,2016-11,-75.208161,39.957971,2016,11,1,No,
2101348,12,3,2016-11-01 21:23:00,2016-11-01,21:23:00,21,201612075357,6600 BLOCK ELMWOOD AVE,300.0,Robbery Firearm,9,2016-11,-75.232005,39.920973,2016,11,1,No,
2101263,24,1,2016-11-01 21:28:00,2016-11-01,21:28:00,21,201624105640,1400 BLOCK E LYCOMING ST,100.0,Homicide - Criminal,17,2016-11,-75.100268,40.008952,2016,11,1,No,
2102864,18,1,2016-11-01 22:44:00,2016-11-01,22:44:00,22,201618080956,5800 BLOCK WALNUT ST,300.0,Robbery Firearm,14,2016-11,-75.237871,39.958537,2016,11,1,No,
2104970,19,2,2016-11-02 00:10:00,2016-11-02,00:10:00,0,201619099607,1400 BLOCK N 60TH ST,300.0,Robbery Firearm,15,2016-11,-75.239708,39.972824,2016,11,2,No,
2120001,15,3,2016-11-02 00:20:00,2016-11-02,00:20:00,0,201615106746,4300 BLOCK PRINCETON AVE,300.0,Robbery Firearm,11,2016-11,-75.042123,40.031787,2016,11,2,No,
2104329,26,3,2016-11-02 00:22:00,2016-11-02,00:22:00,0,201626055413,500 BLOCK BELGRADE ST,300.0,Robbery Firearm,19,2016-11,-75.129982,39.973804,2016,11,2,No,
2104330,26,3,2016-11-02 00:27:00,2016-11-02,00:27:00,0,201626055415,MEMPHIS ST / E LETTERLY ST,300.0,Robbery Firearm,19,2016-11,-75.123878,39.980034,2016,11,2,No,
2121491,35,2,2016-11-02 01:20:00,2016-11-02,01:20:00,1,201635094016,200 BLOCK W OLNEY AVE,1500.0,Weapon Violations,20,2016-11,-75.125698,40.035781,2016,11,2,No,
2131239,19,2,2016-11-02 09:57:00,2016-11-02,09:57:00,9,201619099689,6000 BLOCK CALLOWHILL ST,300.0,Robbery Firearm,15,2016-11,-75.239519,39.968069,2016,11,2,No,
2130788,14,2,2016-11-02 12:18:00,2016-11-02,12:18:00,12,201614088676,GERMANTOWN AV / HORTTER ST,300.0,Robbery Firearm,10,2016-11,-75.184696,40.05065,2016,11,2,No,
2132834,2,2,2016-11-02 12:32:00,2016-11-02,12:32:00,12,201602064367,5700 BLOCK RISING SUN AV,1500.0,Weapon Violations,2,2016-11,-75.105137,40.042308,2016,11,2,No,
2132558,15,2,2016-11-02 13:29:00,2016-11-02,13:29:00,13,201615106906,6400 BLOCK SACKETT ST,300.0,Robbery Firearm,11,2016-11,-75.058146,40.029074,2016,11,2,No,
2131950,16,2,2016-11-02 14:13:00,2016-11-02,14:13:00,14,201616046156,4300 BLOCK HAVERFORD AVE,1500.0,Weapon Violations,12,2016-11,-75.209093,39.962293,2016,11,2,No,
2133882,17,2,2016-11-02 15:01:00,2016-11-02,15:01:00,15,201617048272,3000 BLOCK REED ST,300.0,Robbery Firearm,13,2016-11,-75.19415,39.936284,2016,11,2,No,
2131788,14,3,2016-11-02 17:10:00,2016-11-02,17:10:00,17,201614088758,5700 BLOCK GREENE ST,400.0,Aggravated Assault Firearm,10,2016-11,-75.176598,40.034107,2016,11,2,No,
2133189,24,2,2016-11-02 17:24:00,2016-11-02,17:24:00,17,201624105858,2100 BLOCK E CAMBRIA ST,400.0,Aggravated Assault Firearm,17,2016-11,-75.116603,39.988419,2016,11,2,No,
2133218,24,2,2016-11-02 17:24:00,2016-11-02,17:24:00,17,201624105860,2100 BLOCK E CAMBRIA ST,400.0,Aggravated Assault Firearm,17,2016-11,-75.116603,39.988419,2016,11,2,No,
2132321,25,3,2016-11-02 19:20:00,2016-11-02,19:20:00,19,201625092976,700 BLOCK E TIOGA ST,1500.0,Weapon Violations,18,2016-11,-75.115036,40.00141,2016,11,2,No,
2132376,25,4,2016-11-02 19:45:00,2016-11-02,19:45:00,19,201625092980,3000 BLOCK N 09TH ST,1500.0,Weapon Violations,18,2016-11,-75.144966,39.998287,2016,11,2,No,
2130762,9,3,2016-11-02 20:31:00,2016-11-02,20:31:00,20,201609044901,2500 BLOCK SPRING GARDEN ST,300.0,Robbery Firearm,8,2016-11,-75.1811,39.964188,2016,11,2,No,
2124829,39,2,2016-11-02 21:07:00,2016-11-02,21:07:00,21,201639090458,3800 BLOCK GERMANTOWN AVE,1500.0,Weapon Violations,21,2016-11,-75.151392,40.010958,2016,11,2,No,
2131218,12,3,2016-11-02 21:23:00,2016-11-02,21:23:00,21,201612075595,6300 BLOCK REEDLAND ST,1500.0,Weapon Violations,9,2016-11,-75.22849,39.924227,2016,11,2,No,
2133448,35,2,2016-11-02 21:30:00,2016-11-02,21:30:00,21,201635094268,1700 BLOCK W WINGOHOCKING ST,1500.0,Weapon Violations,20,2016-11,-75.154064,40.022237,2016,11,2,No,
2133524,39,3,2016-11-02 23:02:00,2016-11-02,23:02:00,23,201639090486,2800 BLOCK N BONSALL ST,1500.0,Weapon Violations,21,2016-11,-75.169276,39.997745,2016,11,2,No,
2131240,19,2,2016-11-03 02:34:00,2016-11-03,02:34:00,2,201619099991,1400 BLOCK N PEACH ST,300.0,Robbery Firearm,15,2016-11,-75.228702,39.974037,2016,11,3,No,
2131719,12,3,2016-11-03 02:41:00,2016-11-03,02:41:00,2,201612075648,5500 BLOCK WOODLAND AVE,300.0,Robbery Firearm,9,2016-11,-75.22033,39.935362,2016,11,3,No,
2144314,12,4,2016-11-03 09:45:00,2016-11-03,09:45:00,9,201612075684,1000 BLOCK S ITHAN ST,400.0,Aggravated Assault Firearm,9,2016-11,-75.234765,39.944796,2016,11,3,No,
2138242,22,2,2016-11-03 11:30:00,2016-11-03,11:30:00,11,201622089819,1900 BLOCK N 25TH ST,400.0,Aggravated Assault Firearm,16,2016-11,-75.17492,39.984268,2016,11,3,No,
2145602,15,2,2016-11-03 12:30:00,2016-11-03,12:30:00,12,201615107213,5200 BLOCK TORRESDALE AVE,300.0,Robbery Firearm,11,2016-11,-75.070425,40.013214,2016,11,3,No,
2138212,14,3,2016-11-03 13:10:00,2016-11-03,13:10:00,13,201614089045,5700 BLOCK GREENE ST,1500.0,Weapon Violations,10,2016-11,-75.176748,40.0342,2016,11,3,No,
2136924,18,1,2016-11-03 14:30:00,2016-11-03,14:30:00,14,201618081389,6100 BLOCK LOCUST ST,400.0,Aggravated Assault Firearm,14,2016-11,-75.243679,39.957995,2016,11,3,No,
2144898,22,2,2016-11-03 14:51:00,2016-11-03,14:51:00,14,201622089881,3000 BLOCK W BERKS ST,1500.0,Weapon Violations,16,2016-11,-75.182894,39.985081,2016,11,3,No,
2144816,39,2,2016-11-03 16:21:00,2016-11-03,16:21:00,16,201639090663,2100 BLOCK LEHIGH AVE,1500.0,Weapon Violations,16,2016-11,-75.166791,39.995479,2016,11,3,No,
2140459,19,2,2016-11-03 17:10:00,2016-11-03,17:10:00,17,201619100203,N 52ND ST / WYALUSING AVE,1500.0,Weapon Violations,12,2016-11,-75.225375,39.969527,2016,11,3,No,
2139580,25,1,2016-11-03 17:13:00,2016-11-03,17:13:00,17,201625093270,4200 BLOCK N FAIRHILL ST,1500.0,Weapon Violations,18,2016-11,-75.136547,40.015277,2016,11,3,No,
2138348,12,2,2016-11-03 17:32:00,2016-11-03,17:32:00,17,201612075779,7000 BLOCK WHEELER ST,1500.0,Weapon Violations,9,2016-11,-75.2399,39.916943,2016,11,3,No,
2139581,25,1,2016-11-03 19:12:00,2016-11-03,19:12:00,19,201625093308,3700 BLOCK N PARK AVE,1500.0,Weapon Violations,18,2016-11,-75.149825,40.009975,2016,11,3,No,
2135737,3,3,2016-11-03 19:39:00,2016-11-03,19:39:00,19,201603062174,1900 BLOCK S 06TH ST,300.0,Robbery Firearm,3,2016-11,-75.156154,39.925107,2016,11,3,No,
2139583,25,3,2016-11-03 19:51:00,2016-11-03,19:51:00,19,201625093326,3100 BLOCK N 02ND ST,1500.0,Weapon Violations,18,2016-11,-75.133562,39.997814,2016,11,3,No,
2147324,35,2,2016-11-03 20:48:00,2016-11-03,20:48:00,20,201635094540,4500 BLOCK N GRATZ ST,400.0,Aggravated Assault Firearm,20,2016-11,-75.15542,40.02354,2016,11,3,No,
2143959,25,4,2016-11-03 21:53:00,2016-11-03,21:53:00,21,201625093368,3600 BLOCK N 13TH ST,400.0,Aggravated Assault Firearm,18,2016-11,-75.149247,40.007825,2016,11,3,Yes,Temple University Medical
2140510,26,3,2016-11-03 22:00:00,2016-11-03,22:00:00,22,201626055789,2000 BLOCK E LEHIGH AVE,1500.0,Weapon Violations,19,2016-11,-75.123418,39.987886,2016,11,3,No,
2142646,26,1,2016-11-03 22:11:00,2016-11-03,22:11:00,22,201626055793,2400 BLOCK N ORIANNA ST,300.0,Robbery Firearm,19,2016-11,-75.138638,39.987913,2016,11,3,No,
2138349,14,1,2016-11-04 00:05:00,2016-11-04,00:05:00,0,201614089252,800 BLOCK E PRICE ST,400.0,Aggravated Assault Firearm,10,2016-11,-75.164491,40.047657,2016,11,4,No,
2145375,17,3,2016-11-04 01:15:00,2016-11-04,01:15:00,1,201617048471,1400 BLOCK S BANCROFT ST,300.0,Robbery Firearm,13,2016-11,-75.171803,39.932735,2016,11,4,No,
2152177,1,1,2016-11-04 09:18:00,2016-11-04,09:18:00,9,201601047548,2100 BLOCK S 24TH ST,1500.0,Weapon Violations,1,2016-11,-75.186538,39.925919,2016,11,4,No,
2150420,12,4,2016-11-04 09:42:00,2016-11-04,09:42:00,9,201612075937,5400 BLOCK HADFIELD ST,400.0,Aggravated Assault Firearm,9,2016-11,-75.228682,39.944485,2016,11,4,No,
2156341,14,2,2016-11-04 10:26:00,2016-11-04,10:26:00,10,201614089315,0 BLOCK E GARFIELD ST,1500.0,Weapon Violations,10,2016-11,-75.16361,40.030143,2016,11,4,No,
2156665,19,2,2016-11-04 11:53:00,2016-11-04,11:53:00,11,201619100428,6000 BLOCK HAVERFORD AVE,1500.0,Weapon Violations,15,2016-11,-75.240161,39.970499,2016,11,4,No,
2157823,18,2,2016-11-04 13:14:00,2016-11-04,13:14:00,13,201618081687,200 BLOCK S 56TH ST,300.0,Robbery Firearm,14,2016-11,-75.233938,39.956103,2016,11,4,No,
2159905,25,3,2016-11-04 13:38:00,2016-11-04,13:38:00,13,201625093543,700 BLOCK E HILTON ST,400.0,Aggravated Assault Firearm,18,2016-11,-75.117058,39.997516,2016,11,4,No,
2160216,39,2,2016-11-04 14:42:00,2016-11-04,14:42:00,14,201639090929,3800 BLOCK N 18TH ST,400.0,Aggravated Assault Firearm,21,2016-11,-75.157208,40.011697,2016,11,4,No,
2158233,22,1,2016-11-04 17:03:00,2016-11-04,17:03:00,17,201622090150,2000 BLOCK N GRATZ ST,300.0,Robbery Firearm,16,2016-11,-75.164337,39.984204,2016,11,4,No,
2157825,18,2,2016-11-04 21:04:00,2016-11-04,21:04:00,21,201618081818,0 BLOCK S 52ND ST,300.0,Robbery Firearm,14,2016-11,-75.22496,39.959364,2016,11,4,No,
2156413,17,2,2016-11-04 21:36:00,2016-11-04,21:36:00,21,201617048570,1600 BLOCK ETTING ST,1500.0,Weapon Violations,13,2016-11,-75.190298,39.933262,2016,11,4,No,
2160077,25,4,2016-11-04 21:58:00,2016-11-04,21:58:00,21,201625093735,3000 BLOCK N 07TH ST,400.0,Aggravated Assault Firearm,18,2016-11,-75.142707,39.99795,2016,11,4,No,
2156414,17,2,2016-11-04 22:07:00,2016-11-04,22:07:00,22,201617048573,S 30TH ST / MOORE ST,1500.0,Weapon Violations,13,2016-11,-75.194935,39.931398,2016,11,4,No,
2150422,12,4,2016-11-04 22:20:00,2016-11-04,22:20:00,22,201612076094,5400 BLOCK SPRINGFIELD AV,400.0,Aggravated Assault Firearm,9,2016-11,-75.224119,39.940633,2016,11,4,No,
2148178,35,3,2016-11-04 23:02:00,2016-11-04,23:02:00,23,201635094905,W 65TH AVE / WYNCOTE AVE,300.0,Robbery Firearm,20,2016-11,-75.132068,40.05532,2016,11,4,No,
2150424,12,4,2016-11-04 23:28:00,2016-11-04,23:28:00,23,201612076101,5400 BLOCK SPRINGFIELD AV,400.0,Aggravated Assault Firearm,9,2016-11,-75.22543,39.939829,2016,11,4,No,
2150423,12,4,2016-11-04 23:28:00,2016-11-04,23:28:00,23,201612076100,5400 BLOCK SPRINGFIELD AV,400.0,Aggravated Assault Firearm,9,2016-11,-75.22543,39.939829,2016,11,4,No,
2151475,16,1,2016-11-04 23:56:00,2016-11-04,23:56:00,23,201616046517,1100 BLOCK N 39TH ST,400.0,Aggravated Assault Firearm,12,2016-11,-75.201535,39.973011,2016,11,4,No,
2150354,2,3,2016-11-05 00:27:00,2016-11-05,00:27:00,0,201602064936,7000 BLOCK RISING SUN AVE,300.0,Robbery Firearm,2,2016-11,-75.088418,40.057013,2016,11,5,No,
2157670,22,2,2016-11-05 01:43:00,2016-11-05,01:43:00,1,201622090308,2600 BLOCK N NAPA ST,400.0,Aggravated Assault Firearm,16,2016-11,-75.182632,39.995988,2016,11,5,No,
2157997,22,1,2016-11-05 02:49:00,2016-11-05,02:49:00,2,201622090320,2200 BLOCK N 13TH ST,300.0,Robbery Firearm,16,2016-11,-75.15398,39.986147,2016,11,5,No,
2156652,24,1,2016-11-05 03:51:00,2016-11-05,03:51:00,3,201624106890,1800 BLOCK E TIOGA ST,400.0,Aggravated Assault Firearm,17,2016-11,-75.106469,40.000267,2016,11,5,No,
2160689,22,1,2016-11-05 13:14:00,2016-11-05,13:14:00,13,201622090390,2200 BLOCK N 20TH ST,400.0,Aggravated Assault Firearm,16,2016-11,-75.165809,39.987578,2016,11,5,No,
2161715,15,1,2016-11-05 15:25:00,2016-11-05,15:25:00,15,201615107891,4700 BLOCK FRANKFORD AVE,300.0,Robbery Firearm,11,2016-11,-75.083676,40.016863,2016,11,5,No,
2166520,39,2,2016-11-05 15:30:00,2016-11-05,15:30:00,15,201639091210,1900 BLOCK W ALLEGHENY AVE,300.0,Robbery Firearm,21,2016-11,-75.161729,40.002792,2016,11,5,No,
2175845,22,1,2016-11-05 15:44:00,2016-11-05,15:44:00,15,201622090418,2200 BLOCK N 16TH ST,300.0,Robbery Firearm,16,2016-11,-75.159081,39.988243,2016,11,5,No,
2161733,19,1,2016-11-05 18:32:00,2016-11-05,18:32:00,18,201619100888,6500 BLOCK CALLOWHILL ST,300.0,Robbery Firearm,15,2016-11,-75.24954,39.969307,2016,11,5,No,
2160646,12,2,2016-11-05 18:53:00,2016-11-05,18:53:00,18,201612076258,2100 BLOCK GOULD ST,1500.0,Weapon Violations,9,2016-11,-75.235856,39.925568,2016,11,5,No,
2175847,22,1,2016-11-05 19:15:00,2016-11-05,19:15:00,19,201622090510,2000 BLOCK N 16TH ST,300.0,Robbery Firearm,16,2016-11,-75.159906,39.984493,2016,11,5,No,
2164920,2,1,2016-11-05 20:24:00,2016-11-05,20:24:00,20,201602065066,6100 BLOCK FRONTENAC ST,400.0,Aggravated Assault Firearm,2,2016-11,-75.084477,40.037728,2016,11,5,No,
2160889,15,2,2016-11-05 20:33:00,2016-11-05,20:33:00,20,201615108019,1600 BLOCK E CHELTENHAM AVE,1500.0,Weapon Violations,11,2016-11,-75.079097,40.028518,2016,11,5,No,
2160914,12,1,2016-11-05 21:00:00,2016-11-05,21:00:00,21,201612076307,2700 BLOCK PLOVER ST,400.0,Aggravated Assault Firearm,9,2016-11,-75.241253,39.910593,2016,11,5,No,
2161717,15,1,2016-11-05 21:56:00,2016-11-05,21:56:00,21,201615108052,2000 BLOCK ORTHODOX ST,300.0,Robbery Firearm,11,2016-11,-75.079888,40.011061,2016,11,5,No,
2161775,3,3,2016-11-05 22:13:00,2016-11-05,22:13:00,22,201603062623,2700 BLOCK S BROAD ST,300.0,Robbery Firearm,3,2016-11,-75.171494,39.915511,2016,11,5,No,
2162234,35,1,2016-11-05 23:42:00,2016-11-05,23:42:00,23,201635095208,800 BLOCK W OLNEY AVE,300.0,Robbery Firearm,20,2016-11,-75.134199,40.036966,2016,11,5,No,
2160896,17,2,2016-11-05 23:42:00,2016-11-05,23:42:00,23,201617048724,1500 BLOCK S 26TH ST,400.0,Aggravated Assault Firearm,13,2016-11,-75.187914,39.934212,2016,11,5,No,
2163825,8,3,2016-11-05 23:44:00,2016-11-05,23:44:00,23,201608041613,2200 BLOCK ASHWOOD AVE,400.0,Aggravated Assault Firearm,7,2016-11,-74.982416,40.095039,2016,11,5,No,
2161655,12,3,2016-11-06 06:33:00,2016-11-06,06:33:00,6,201612076385,5500 BLOCK WOODLAND AVE,300.0,Robbery Firearm,9,2016-11,-75.220961,39.935042,2016,11,6,No,
2196716,22,2,2016-11-06 10:00:00,2016-11-06,10:00:00,10,201622090663,N 28TH ST / W ALBERT ST,300.0,Robbery Firearm,16,2016-11,-75.177135,39.99603,2016,11,6,No,
2186779,12,4,2016-11-06 14:11:00,2016-11-06,14:11:00,14,201612076437,1400 BLOCK S 54TH ST,400.0,Aggravated Assault Firearm,9,2016-11,-75.222987,39.939815,2016,11,6,No,
2208743,24,1,2016-11-06 15:18:00,2016-11-06,15:18:00,15,201624107327,1600 BLOCK E LYCOMING ST,1500.0,Weapon Violations,17,2016-11,-75.096392,40.008357,2016,11,6,No,
2188731,15,3,2016-11-06 15:31:00,2016-11-06,15:31:00,15,201615108255,4000 BLOCK COTTMAN AVE,400.0,Aggravated Assault Firearm,11,2016-11,-75.040769,40.036746,2016,11,6,No,
2188732,15,2,2016-11-06 17:47:00,2016-11-06,17:47:00,17,201615108305,6700 BLOCK COTTAGE ST,400.0,Aggravated Assault Firearm,11,2016-11,-75.049252,40.027424,2016,11,6,No,
2208862,25,4,2016-11-06 19:20:00,2016-11-06,19:20:00,19,201625094260,700 BLOCK W LEHIGH AVE,300.0,Robbery Firearm,18,2016-11,-75.144141,39.992642,2016,11,6,No,
2191552,2,1,2016-11-06 19:46:00,2016-11-06,19:46:00,19,201602065205,2000 BLOCK LONGSHORE AVE,300.0,Robbery Firearm,2,2016-11,-75.065891,40.042486,2016,11,6,No,
2200158,2,2,2016-11-06 20:24:00,2016-11-06,20:24:00,20,201602065208,6400 BLOCK RISING SUN AVE,300.0,Robbery Firearm,2,2016-11,-75.094753,40.05043,2016,11,6,No,
2199516,2,2,2016-11-06 22:45:00,2016-11-06,22:45:00,22,201602065238,300 BLOCK E CHELTENHAM AVE,300.0,Robbery Firearm,2,2016-11,-75.107265,40.044653,2016,11,6,No,
2194603,18,1,2016-11-06 23:20:00,2016-11-06,23:20:00,23,201618082401,5900 BLOCK LARCHWOOD AVE,300.0,Robbery Firearm,14,2016-11,-75.240482,39.953704,2016,11,6,No,
2193389,35,2,2016-11-06 23:34:00,2016-11-06,23:34:00,23,201635095498,5500 BLOCK OLD YORK RD,400.0,Aggravated Assault Firearm,20,2016-11,-75.144598,40.036929,2016,11,6,No,
2188651,9,3,2016-11-07 01:06:00,2016-11-07,01:06:00,1,201609045496,2500 BLOCK PENNSYLVANIA AVE,400.0,Aggravated Assault Firearm,8,2016-11,-75.178884,39.966634,2016,11,7,No,
